roundId,roundName,realInfoHasPrepared,realInfoHasStarted,realInfoHasFinished,realInfoPreparationTime,realInfoHasLasted,status,immatriculation,kmDepart,startLocation,endLocation,startTime,endTime,date,vehiculeId,driver,Date,sourceHubName,maxOrders,maxDuration,maxDistance,costPerUnitTime,weight
602a9822fa8bb7f6202b7f3f,BACKUPAM 02,2021-02-23 03:42:53.803000+00:00,2021-02-23 04:04:36.997000+00:00,2021-02-23 11:45:09.335000+00:00,1303194.0,27632338.0,COMPLETED,FD-524-EV,888.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-23 04:00:00+00:00,2021-02-23 04:08:00+00:00,2021-02-23 00:00:00+00:00,5c863c37e132ad38f64dc75e,5c05d46b2a4ad011a4df7595,2021-02-23,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602aa3c1a110cd3943847c36,BACKUPPM 03,2021-02-16 12:04:45.930000+00:00,2021-02-16 12:42:54.256000+00:00,2021-02-16 15:43:39.719000+00:00,2288326.0,10845463.0,COMPLETED,Eh145,14725.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-16 12:00:00+00:00,2021-02-16 12:08:00+00:00,2021-02-16 00:00:00+00:00,5c862986ce107038175b0804,5d2607e8edfab80d17869807,2021-02-16,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602aa3c1a110cd9e1e847c24,BACKUPPM 01,2021-02-16 12:43:12.232000+00:00,2021-02-16 12:44:49.433000+00:00,2021-02-16 15:52:07.236000+00:00,97201.0,11237803.0,COMPLETED,FC-784-VY,18888.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-16 12:00:00+00:00,2021-02-16 12:08:00+00:00,2021-02-16 00:00:00+00:00,5c863d3ceb51496576000881,5a1d4e46624de80f7b727475,2021-02-16,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602aa3cf91087376104590fa,BACKUPPM 01,2021-02-23 12:01:56.628000+00:00,2021-02-23 12:02:55.735000+00:00,2021-02-23 16:32:26.852000+00:00,59107.0,16171117.0,COMPLETED,FC-784-VY,6999.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-23 12:00:00+00:00,2021-02-23 12:08:00+00:00,2021-02-23 00:00:00+00:00,5c863d3ceb51496576000881,5a1d4e46624de80f7b727475,2021-02-23,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602aa3cf910873783b45910c,BACKUPPM 03,2021-02-23 11:44:11.461000+00:00,2021-02-23 11:45:08.816000+00:00,2021-02-23 15:02:30.410000+00:00,57355.0,11841594.0,COMPLETED,Eh145,186321.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-23 12:00:00+00:00,2021-02-23 12:08:00+00:00,2021-02-23 00:00:00+00:00,5c862986ce107038175b0804,5d2607e8edfab80d17869807,2021-02-23,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602aa3cf9108738e9b459103,BACKUPPM 02,2021-02-23 11:43:24.640000+00:00,2021-02-23 11:44:30.734000+00:00,2021-02-23 14:33:21.410000+00:00,66094.0,10130676.0,COMPLETED,FC-421-VZ,1231.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-23 12:00:00+00:00,2021-02-23 12:08:00+00:00,2021-02-23 00:00:00+00:00,5c863b36ce107038175b7b1a,5c2c813f6e86ea119091426f,2021-02-23,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
602b85b15789251a5d5af8e9,BACKUPPM 01,2021-02-17 11:55:27.119000+00:00,2021-02-17 11:56:33.769000+00:00,2021-02-17 17:07:10.386000+00:00,66650.0,18636617.0,COMPLETED,FC-784-VY,4855.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-17 12:00:00+00:00,2021-02-17 12:08:00+00:00,2021-02-17 00:00:00+00:00,5c863d3ceb51496576000881,5a1d4e46624de80f7b727475,2021-02-17,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602b85b157892594075af8fb,BACKUPPM 03,2021-02-17 12:11:46.051000+00:00,2021-02-17 12:13:08.178000+00:00,2021-02-17 15:17:14.166000+00:00,82127.0,11045988.0,COMPLETED,Eh145,14248.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-17 12:00:00+00:00,2021-02-17 12:08:00+00:00,2021-02-17 00:00:00+00:00,5c862986ce107038175b0804,5d2607e8edfab80d17869807,2021-02-17,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602b85f914b52305ecb8a7a1,BACKUPPM 03,2021-02-24 12:09:25.306000+00:00,2021-02-24 12:11:51.419000+00:00,2021-02-24 15:33:56.959000+00:00,146113.0,12125540.0,COMPLETED,Eh 143,187254.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-24 12:00:00+00:00,2021-02-24 12:08:00+00:00,2021-02-24 00:00:00+00:00,5c862986ce107038175b0804,5d2607e8edfab80d17869807,2021-02-24,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602b85f914b523ce72b8a798,BACKUPPM 02,2021-02-24 11:41:48.735000+00:00,2021-02-24 11:43:11.362000+00:00,2021-02-24 15:33:18.618000+00:00,82627.0,13807256.0,COMPLETED,FC-421-VZ,4121.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-24 12:00:00+00:00,2021-02-24 12:08:00+00:00,2021-02-24 00:00:00+00:00,5c863b36ce107038175b7b1a,5c2c813f6e86ea119091426f,2021-02-24,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
602b85f914b523d168b8a78f,BACKUPPM 01,2021-02-24 12:06:55.478000+00:00,2021-02-24 12:09:05.154000+00:00,2021-02-24 17:25:30.424000+00:00,129676.0,18985270.0,COMPLETED,FC-784-VY,898.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-24 12:00:00+00:00,2021-02-24 12:08:00+00:00,2021-02-24 00:00:00+00:00,5c863d3ceb51496576000881,5a1d4e46624de80f7b727475,2021-02-24,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602b8b6fc6c4a522264058b7,BACKUPAM 02,2021-02-17 03:42:14.904000+00:00,2021-02-17 03:59:52.849000+00:00,2021-02-17 12:12:39.696000+00:00,1057945.0,29566847.0,COMPLETED,FD-524-EV,8888.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-17 04:00:00+00:00,2021-02-17 04:08:00+00:00,2021-02-17 00:00:00+00:00,5c863c37e132ad38f64dc75e,5c05d46b2a4ad011a4df7595,2021-02-17,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602b8b6fc6c4a536714058ae,BACKUPAM 01,2021-02-17 04:33:43.094000+00:00,2021-02-17 04:35:19.604000+00:00,2021-02-17 04:38:11.069000+00:00,96510.0,171465.0,COMPLETED,CF-421-VZ,1211.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-17 04:00:00+00:00,2021-02-17 04:08:00+00:00,2021-02-17 00:00:00+00:00,5c863b36ce107038175b7b1a,5c2c813f6e86ea119091426f,2021-02-17,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
602b8b6fc6c4a57db64058c9,BACKUPAM04,2021-02-17 04:10:05.621000+00:00,2021-02-17 04:35:48.135000+00:00,2021-02-17 04:37:08.567000+00:00,1542514.0,80432.0,COMPLETED,Dj265,76000.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-17 04:00:00+00:00,2021-02-17 04:08:00+00:00,2021-02-17 00:00:00+00:00,5f7dda83ce9da2bb1ab60166,5bc6f497cec454100d317a2c,2021-02-17,RUNGIS MISE A DISPO FRICHTI1,32.0,10000.0,1000.0,10.0,7000.0
602b8b6fc6c4a5dc054058c0,BACKUPAM 03,2021-02-17 05:20:15.286000+00:00,2021-02-17 05:42:29.171000+00:00,2021-02-17 12:11:39.560000+00:00,1333885.0,23350389.0,COMPLETED,Eh145,12543.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-17 04:00:00+00:00,2021-02-17 04:08:00+00:00,2021-02-17 00:00:00+00:00,5c862986ce107038175b0804,5d2607e8edfab80d17869807,2021-02-17,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602b8b8c9108735ce246a48b,BACKUPAM 02,2021-02-24 03:42:11.557000+00:00,2021-02-24 04:00:21.315000+00:00,2021-02-24 11:53:30.101000+00:00,1089758.0,28388786.0,COMPLETED,FD-524-EV,888.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-24 04:00:00+00:00,2021-02-24 04:08:00+00:00,2021-02-24 00:00:00+00:00,5c863c37e132ad38f64dc75e,5c05d46b2a4ad011a4df7595,2021-02-24,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602b8b8c9108735e7946a49d,BACKUPAM 05,2021-02-24 02:41:48.248000+00:00,2021-02-24 03:03:04.156000+00:00,2021-02-24 04:07:53.624000+00:00,1275908.0,3889468.0,COMPLETED,Dj265,7500.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-24 04:00:00+00:00,2021-02-24 04:08:00+00:00,2021-02-24 00:00:00+00:00,5f7dda83ce9da2bb1ab60166,5bc6f497cec454100d317a2c,2021-02-24,RUNGIS MISE A DISPO FRICHTI1,32.0,10000.0,1000.0,10.0,7000.0
602b8b8c9108737e2046a494,BACKUPAM 03,2021-02-24 04:11:27.682000+00:00,2021-02-24 04:16:43.283000+00:00,2021-02-24 07:09:54.280000+00:00,315601.0,10390997.0,COMPLETED,Eh145,18572.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-24 04:00:00+00:00,2021-02-24 04:08:00+00:00,2021-02-24 00:00:00+00:00,5c862986ce107038175b0804,5d2607e8edfab80d17869807,2021-02-24,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602b8b8c910873b63a46a482,BACKUPAM 01,2021-02-24 03:45:22.308000+00:00,2021-02-24 04:07:51.404000+00:00,2021-02-24 11:41:43.007000+00:00,1349096.0,27231603.0,COMPLETED,FC-421-VZ,1233.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-24 04:00:00+00:00,2021-02-24 04:08:00+00:00,2021-02-24 00:00:00+00:00,5c863b36ce107038175b7b1a,5c2c813f6e86ea119091426f,2021-02-24,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
602b8b8c910873d91a46a4d2,FR003,2021-02-24 04:06:44.317000+00:00,2021-02-24 04:08:44.249000+00:00,2021-02-24 07:20:45.769000+00:00,119932.0,11521520.0,COMPLETED,Fd-365-dw,888.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-24 04:59:20.878000+00:00,2021-02-24 06:37:59.999000+00:00,2021-02-24 00:00:00+00:00,5c863c14e132ad38f64dc68d,5c62140212e02608d7c74c21,2021-02-24,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
602b91f0511a8e24cbc47c2e,BACKUPAM 05,2021-02-18 02:38:41.558000+00:00,2021-02-18 05:48:22.234000+00:00,2021-02-18 05:49:23.654000+00:00,11380676.0,61420.0,COMPLETED,Dj265,76700.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-18 04:00:00+00:00,2021-02-18 04:08:00+00:00,2021-02-18 00:00:00+00:00,5f7dda83ce9da2bb1ab60166,5bc6f497cec454100d317a2c,2021-02-18,RUNGIS MISE A DISPO FRICHTI1,32.0,10000.0,1000.0,10.0,7000.0
602b91f0511a8e3ffec47c37,BACKUPAM 07,2021-02-18 04:51:51.831000+00:00,2021-02-18 05:29:49.124000+00:00,2021-02-18 06:24:09.651000+00:00,2277293.0,3260527.0,COMPLETED,EA-944-ZF,159738.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-18 04:00:00+00:00,2021-02-18 04:08:00+00:00,2021-02-18 00:00:00+00:00,5c8639e7eb51496576ffe1c9,56e97edc4e6e3d050ca6e521,2021-02-18,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,1000.0,10.0,7000.0
602b91f0511a8ed56ec47c1c,BACKUPAM 01,2021-02-18 04:52:33.512000+00:00,2021-02-18 04:53:33.061000+00:00,2021-02-18 12:07:49.832000+00:00,59549.0,26056771.0,COMPLETED,FC-421-VZ,4213.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-18 04:00:00+00:00,2021-02-18 04:08:00+00:00,2021-02-18 00:00:00+00:00,5c863b36ce107038175b7b1a,5c2c813f6e86ea119091426f,2021-02-18,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
602b91f0511a8ef473c47c25,BACKUPAM 02,2021-02-18 03:50:16.601000+00:00,2021-02-18 04:09:10.174000+00:00,2021-02-18 11:31:55.146000+00:00,1133573.0,26564972.0,COMPLETED,FD-524-EV,888.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-18 04:00:00+00:00,2021-02-18 04:08:00+00:00,2021-02-18 00:00:00+00:00,5c863c37e132ad38f64dc75e,5c05d46b2a4ad011a4df7595,2021-02-18,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602b91fe5bd774045c316036,BACKUPAM 05,2021-02-25 02:50:46.998000+00:00,2021-02-25 02:54:12.326000+00:00,2021-02-25 04:15:47.889000+00:00,205328.0,4895563.0,COMPLETED,Dj265,77466.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-25 04:00:00+00:00,2021-02-25 04:08:00+00:00,2021-02-25 00:00:00+00:00,5f7dda83ce9da2bb1ab60166,5bc6f497cec454100d317a2c,2021-02-25,RUNGIS MISE A DISPO FRICHTI1,32.0,10000.0,1000.0,10.0,7000.0
602b91fe5bd774373c316024,BACKUPAM 01,2021-02-25 04:49:48.020000+00:00,2021-02-25 04:50:52.081000+00:00,2021-02-25 12:09:12.651000+00:00,64061.0,26300570.0,COMPLETED,FC-421-VZ,1231.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-25 04:00:00+00:00,2021-02-25 04:08:00+00:00,2021-02-25 00:00:00+00:00,5c863b36ce107038175b7b1a,5c2c813f6e86ea119091426f,2021-02-25,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
602b91fe5bd774453c31602d,BACKUPAM 02,2021-02-25 03:35:20.098000+00:00,2021-02-25 04:09:23.912000+00:00,2021-02-25 10:50:29.513000+00:00,2043814.0,24065601.0,COMPLETED,FD-524-EV,888.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-25 04:00:00+00:00,2021-02-25 04:08:00+00:00,2021-02-25 00:00:00+00:00,5c863c37e132ad38f64dc75e,5c05d46b2a4ad011a4df7595,2021-02-25,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602b91fe5bd7745f9131603f,BACKUPAM 07,2021-02-25 04:15:59.868000+00:00,2021-02-25 05:17:17.200000+00:00,2021-02-25 05:18:21.649000+00:00,3677332.0,64449.0,COMPLETED,EA-944-ZF,160224.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-25 04:00:00+00:00,2021-02-25 04:08:00+00:00,2021-02-25 00:00:00+00:00,5c8639e7eb51496576ffe1c9,56e97edc4e6e3d050ca6e521,2021-02-25,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,1000.0,10.0,7000.0
602b9eeb869d9c25aee9a715,BACKUPPM 03,2021-02-18 12:24:25.563000+00:00,2021-02-18 12:25:57.488000+00:00,2021-02-18 16:12:26.354000+00:00,91925.0,13588866.0,COMPLETED,Eh145,15421.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-18 12:00:00+00:00,2021-02-18 12:08:00+00:00,2021-02-18 00:00:00+00:00,5c862986ce107038175b0804,5d2607e8edfab80d17869807,2021-02-18,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602b9eeb869d9c2a6ce9a70c,BACKUPPM 02,2021-02-18 12:07:58.830000+00:00,2021-02-18 12:11:27.648000+00:00,2021-02-19 02:02:38.091000+00:00,208818.0,49870443.0,COMPLETED,FC-421-VZ,1233.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-18 12:00:00+00:00,2021-02-18 12:08:00+00:00,2021-02-18 00:00:00+00:00,5c863b36ce107038175b7b1a,5c2c813f6e86ea119091426f,2021-02-18,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
602b9eeb869d9c7e56e9a703,BACKUPPM 01,2021-02-18 12:01:48.219000+00:00,2021-02-18 12:02:56.869000+00:00,2021-02-18 16:47:59.752000+00:00,68650.0,17102883.0,COMPLETED,FC-784-VY,25888.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-18 12:00:00+00:00,2021-02-18 12:08:00+00:00,2021-02-18 00:00:00+00:00,5c863d3ceb51496576000881,5a1d4e46624de80f7b727475,2021-02-18,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602b9ef7f9022a20c4bfcec9,BACKUPPM 03,2021-02-25 12:38:09.012000+00:00,2021-02-25 12:40:37.369000+00:00,2021-02-25 13:31:14.170000+00:00,148357.0,3036801.0,COMPLETED,Eh145,18652.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-25 12:00:00+00:00,2021-02-25 12:08:00+00:00,2021-02-25 00:00:00+00:00,5c862986ce107038175b0804,5d2607e8edfab80d17869807,2021-02-25,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602b9ef7f9022a6971bfceb7,BACKUPPM 01,2021-02-25 11:50:06.256000+00:00,2021-02-25 11:51:03.383000+00:00,2021-02-25 15:13:43.796000+00:00,57127.0,12160413.0,COMPLETED,FC-784-VY,9988.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-25 12:00:00+00:00,2021-02-25 12:08:00+00:00,2021-02-25 00:00:00+00:00,5c863d3ceb51496576000881,5a1d4e46624de80f7b727475,2021-02-25,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602b9ef7f9022a8bcbbfcec0,BACKUPPM 02,2021-02-25 12:09:20.998000+00:00,2021-02-25 12:11:03.959000+00:00,2021-02-26 02:02:15.276000+00:00,102961.0,49871317.0,COMPLETED,FC-421-VZ,1234.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-25 12:00:00+00:00,2021-02-25 12:08:00+00:00,2021-02-25 00:00:00+00:00,5c863b36ce107038175b7b1a,5c2c813f6e86ea119091426f,2021-02-25,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
602ba4f0a110cd13c886368a,BACKUPAM 01,2021-02-19 03:37:38.540000+00:00,2021-02-19 03:40:09.056000+00:00,2021-02-19 11:22:07.236000+00:00,150516.0,27718180.0,COMPLETED,FC-421-VZ,1234.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-19 04:00:00+00:00,2021-02-19 04:08:00+00:00,2021-02-19 00:00:00+00:00,5c863b36ce107038175b7b1a,5c2c813f6e86ea119091426f,2021-02-19,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
602ba4f0a110cd2bc3863693,BACKUPAM 02,2021-02-19 03:31:14.748000+00:00,2021-02-19 04:01:06.768000+00:00,2021-02-19 12:13:22.176000+00:00,1792020.0,29535408.0,COMPLETED,FD-524-EV,88.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-19 04:00:00+00:00,2021-02-19 04:08:00+00:00,2021-02-19 00:00:00+00:00,5c863c37e132ad38f64dc75e,5c05d46b2a4ad011a4df7595,2021-02-19,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602ba4f0a110cd521686369c,BACKUPAM 05,2021-02-19 03:03:45.692000+00:00,2021-02-19 03:05:46.595000+00:00,2021-02-19 03:07:22.354000+00:00,120903.0,95759.0,COMPLETED,Dj265,76000.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-19 04:00:00+00:00,2021-02-19 04:08:00+00:00,2021-02-19 00:00:00+00:00,5f7dda83ce9da2bb1ab60166,5bc6f497cec454100d317a2c,2021-02-19,RUNGIS MISE A DISPO FRICHTI1,32.0,10000.0,1000.0,10.0,7000.0
602ba4fd2c13d55070581c1b,BACKUPAM 01,2021-02-26 03:55:12.868000+00:00,2021-02-26 04:04:20.384000+00:00,2021-02-26 11:24:58.765000+00:00,547516.0,26438381.0,COMPLETED,FC-421-VZ,1234.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-26 04:00:00+00:00,2021-02-26 04:08:00+00:00,2021-02-26 00:00:00+00:00,5c863b36ce107038175b7b1a,5c2c813f6e86ea119091426f,2021-02-26,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
602ba4fd2c13d5e93f581c24,BACKUPAM 02,2021-02-26 03:51:05.735000+00:00,2021-02-26 04:10:06.392000+00:00,2021-02-26 11:47:17.883000+00:00,1140657.0,27431491.0,COMPLETED,FD-524-EV,88.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-26 04:00:00+00:00,2021-02-26 04:08:00+00:00,2021-02-26 00:00:00+00:00,5c863c37e132ad38f64dc75e,5c05d46b2a4ad011a4df7595,2021-02-26,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602ba4fd2c13d5fee8581c2d,BACKUPAM 05,2021-02-26 02:50:51.371000+00:00,2021-02-26 02:52:27.408000+00:00,2021-02-26 03:07:56.223000+00:00,96037.0,928815.0,COMPLETED,Dj265,77584.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-26 04:00:00+00:00,2021-02-26 04:08:00+00:00,2021-02-26 00:00:00+00:00,5f7dda83ce9da2bb1ab60166,5bc6f497cec454100d317a2c,2021-02-26,RUNGIS MISE A DISPO FRICHTI1,32.0,10000.0,1000.0,10.0,7000.0
602bafa0f9022a2b10bff691,BACKUPPM 02,2021-02-19 11:22:19.188000+00:00,2021-02-19 11:28:22.654000+00:00,2021-02-20 02:02:36.103000+00:00,363466.0,52453449.0,COMPLETED,FC-421-VZ,1534.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-19 12:00:00+00:00,2021-02-19 12:08:00+00:00,2021-02-19 00:00:00+00:00,5c863b36ce107038175b7b1a,5c2c813f6e86ea119091426f,2021-02-19,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
602bafa0f9022a3f06bff688,BACKUPPM 01,2021-02-19 12:24:33.350000+00:00,2021-02-19 12:25:50.362000+00:00,2021-02-19 16:30:50.992000+00:00,77012.0,14700630.0,COMPLETED,FC-784-VY,358.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-19 12:00:00+00:00,2021-02-19 12:08:00+00:00,2021-02-19 00:00:00+00:00,5c863d3ceb51496576000881,5a1d4e46624de80f7b727475,2021-02-19,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602bafa0f9022a98b1bff69a,BACKUPPM 03,2021-02-19 15:46:58.223000+00:00,2021-02-19 15:49:54.691000+00:00,2021-02-19 15:52:49.420000+00:00,176468.0,174729.0,COMPLETED,Fc-611-vz,74715.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-19 12:00:00+00:00,2021-02-19 12:08:00+00:00,2021-02-19 00:00:00+00:00,5c862986ce107038175b0804,5db5fd3bafa2af0623478758,2021-02-19,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602bafcafd6e0424ceace796,BACKUPPM 03,2021-02-26 12:41:52.941000+00:00,2021-02-26 12:44:49.040000+00:00,2021-02-26 12:45:29.563000+00:00,176099.0,40523.0,COMPLETED,Bk-273-zr,0.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-26 12:00:00+00:00,2021-02-26 12:08:00+00:00,2021-02-26 00:00:00+00:00,5c862986ce107038175b0804,600eb655b8410bf293e8530c,2021-02-26,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602bafcafd6e0442c9ace784,BACKUPPM 01,2021-02-26 12:04:47.435000+00:00,2021-02-26 12:05:49.062000+00:00,2021-02-26 14:33:34.391000+00:00,61627.0,8865329.0,COMPLETED,FC-784-VY,1555.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-26 12:00:00+00:00,2021-02-26 12:08:00+00:00,2021-02-26 00:00:00+00:00,5c863d3ceb51496576000881,5a1d4e46624de80f7b727475,2021-02-26,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
602bafcafd6e047467ace78d,BACKUPPM 02,2021-02-26 11:25:04.836000+00:00,2021-02-26 11:26:26.228000+00:00,2021-02-26 15:02:41.338000+00:00,81392.0,12975110.0,COMPLETED,FC-421-VZ,1241.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-26 12:00:00+00:00,2021-02-26 12:08:00+00:00,2021-02-26 00:00:00+00:00,5c863b36ce107038175b7b1a,5c2c813f6e86ea119091426f,2021-02-26,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
602bd76d17c3a89b71315f9c,BACKUPAM 01,2021-02-20 04:14:56.274000+00:00,2021-02-20 04:17:32.039000+00:00,2021-02-20 08:07:43.532000+00:00,155765.0,13811493.0,COMPLETED,FC-421-VZ,4123.0,ST MAD FRICHTI,ST MAD FRICHTI,2021-02-20 03:55:28.226000+00:00,2021-02-20 04:12:40.147000+00:00,2021-02-20 00:00:00+00:00,5c863b36ce107038175b7b1a,5c2c813f6e86ea119091426f,2021-02-20,ST MAD FRICHTI,32.0,540.0,350.0,10.0,3500.0
